scientific_name,taxon_id,iconic_taxon_name,kingdom,class,order,family,genus,species,common_name,taxon_rank
Augochlora amphitrite,880713,Insecta,Animalia,Insecta,Hymenoptera,Halictidae,Augochlora,Augochlora amphitrite,,species
Augochloropsis tupacamaru,968045,Insecta,Animalia,Insecta,Hymenoptera,Halictidae,Augochloropsis,Augochloropsis tupacamaru,,species
Compsocryptus melanostigma,856542,Insecta,Animalia,Insecta,Hymenoptera,Ichneumonidae,Compsocryptus,Compsocryptus melanostigma,,species
Megarhyssa praecellens,738523,Insecta,Animalia,Insecta,Hymenoptera,Ichneumonidae,Megarhyssa,Megarhyssa praecellens,,species
Megastigmus transvaalensis,449422,Insecta,Animalia,Insecta,Hymenoptera,Megastigmidae,Megastigmus,Megastigmus transvaalensis,,species
Cephalomutilla haematodes,1043204,Insecta,Animalia,Insecta,Hymenoptera,Mutillidae,Cephalomutilla,Cephalomutilla haematodes,,species
Darditilla amabilis,861542,Insecta,Animalia,Insecta,Hymenoptera,Mutillidae,Darditilla,Darditilla amabilis,,species
Traumatomutilla bivittata,1005381,Insecta,Animalia,Insecta,Hymenoptera,Mutillidae,Traumatomutilla,Traumatomutilla bivittata,,species
Traumatomutilla graphica,627773,Insecta,Animalia,Insecta,Hymenoptera,Mutillidae,Traumatomutilla,Traumatomutilla graphica,,species
Traumatomutilla grossa,972484,Insecta,Animalia,Insecta,Hymenoptera,Mutillidae,Traumatomutilla,Traumatomutilla grossa,,species
Traumatomutilla ocellaris,909633,Insecta,Animalia,Insecta,Hymenoptera,Mutillidae,Traumatomutilla,Traumatomutilla ocellaris,,species
Traumatomutilla tetrastigma,631614,Insecta,Animalia,Insecta,Hymenoptera,Mutillidae,Traumatomutilla,Traumatomutilla tetrastigma,,species
Perreyia flavipes,367931,Insecta,Animalia,Insecta,Hymenoptera,Pergidae,Perreyia,Perreyia flavipes,,species
Poecilopompilus algidus fervidus,1190578,Insecta,Animalia,Insecta,Hymenoptera,Pompilidae,Poecilopompilus,Poecilopompilus algidus,,subspecies
Poecilopompilus mixtus,984775,Insecta,Animalia,Insecta,Hymenoptera,Pompilidae,Poecilopompilus,Poecilopompilus mixtus,,species
Tachypompilus banksi,1342582,Insecta,Animalia,Insecta,Hymenoptera,Pompilidae,Tachypompilus,Tachypompilus banksi,,species
Tachypompilus mendozae,841638,Insecta,Animalia,Insecta,Hymenoptera,Pompilidae,Tachypompilus,Tachypompilus mendozae,,species
Tachypompilus xanthopterus,147348,Insecta,Animalia,Insecta,Hymenoptera,Pompilidae,Tachypompilus,Tachypompilus xanthopterus,,species
Campsomeris bistrimacula,716432,Insecta,Animalia,Insecta,Hymenoptera,Scoliidae,Campsomeris,Campsomeris bistrimacula,,species
Pygodasis ephippium,1005722,Insecta,Animalia,Insecta,Hymenoptera,Scoliidae,Pygodasis,Pygodasis ephippium,Avispa caza escarabajos de bandas anaranjadas,species
Pygodasis ephippium ephippium,1005721,Insecta,Animalia,Insecta,Hymenoptera,Scoliidae,Pygodasis,Pygodasis ephippium,,subspecies
Chlorion hemipyrrhum,657252,Insecta,Animalia,Insecta,Hymenoptera,Sphecidae,Chlorion,Chlorion hemipyrrhum,,species
Sceliphron asiaticum,468433,Insecta,Animalia,Insecta,Hymenoptera,Sphecidae,Sceliphron,Sceliphron asiaticum,,species
Sceliphron asiaticum asiaticum,816178,Insecta,Animalia,Insecta,Hymenoptera,Sphecidae,Sceliphron,Sceliphron asiaticum,,subspecies
Sceliphron fistularium,265788,Insecta,Animalia,Insecta,Hymenoptera,Sphecidae,Sceliphron,Sceliphron fistularium,,species
Brachygastra lecheguana,330291,Insecta,Animalia,Insecta,Hymenoptera,Vespidae,Brachygastra,Brachygastra lecheguana,,species
Mischocyttarus drewseni,633046,Insecta,Animalia,Insecta,Hymenoptera,Vespidae,Mischocyttarus,Mischocyttarus drewseni,,species
Monobia angulosa,300528,Insecta,Animalia,Insecta,Hymenoptera,Vespidae,Monobia,Monobia angulosa,,species
Montezumia ferruginea brasiliensis,979499,Insecta,Animalia,Insecta,Hymenoptera,Vespidae,Montezumia,Montezumia ferruginea,,subspecies
Polistes billardieri,628233,Insecta,Animalia,Insecta,Hymenoptera,Vespidae,Polistes,Polistes billardieri,,species
Polistes cavapyta,415419,Insecta,Animalia,Insecta,Hymenoptera,Vespidae,Polistes,Polistes cavapyta,Avispa colorada de cabeza amarilla,species
Polistes cinerascens,628235,Insecta,Animalia,Insecta,Hymenoptera,Vespidae,Polistes,Polistes cinerascens,,species
Polistes consobrinus,628236,Insecta,Animalia,Insecta,Hymenoptera,Vespidae,Polistes,Polistes consobrinus,,species
Polistes simillimus,631669,Insecta,Animalia,Insecta,Hymenoptera,Vespidae,Polistes,Polistes simillimus,,species
Polistes versicolor,330292,Insecta,Animalia,Insecta,Hymenoptera,Vespidae,Polistes,Polistes versicolor,avispa de papel versicolor,species
Polybia ignobilis,544059,Insecta,Animalia,Insecta,Hymenoptera,Vespidae,Polybia,Polybia ignobilis,,species
Polybia occidentalis,300657,Insecta,Animalia,Insecta,Hymenoptera,Vespidae,Polybia,Polybia occidentalis,Camoatí de Bandas Amarillas,species
Polybia scutellaris,415335,Insecta,Animalia,Insecta,Hymenoptera,Vespidae,Polybia,Polybia scutellaris,Camoatí,species
Polybia sericea,431236,Insecta,Animalia,Insecta,Hymenoptera,Vespidae,Polybia,Polybia sericea,,species
Zeta argillaceum,266167,Insecta,Animalia,Insecta,Hymenoptera,Vespidae,Zeta,Zeta argillaceum,Avispa alfarera,species
Atteva pustulella,321590,Insecta,Animalia,Insecta,Lepidoptera,Attevidae,Atteva,Atteva pustulella,Polilla Cigarrito Arlequín,species
Castnia invaria,554047,Insecta,Animalia,Insecta,Lepidoptera,Castniidae,Castnia,Castnia invaria,,species
Imara satrapes,257882,Insecta,Animalia,Insecta,Lepidoptera,Castniidae,Imara,Imara satrapes,Polilla mariposa,species
Morpheis xylotribus,568557,Insecta,Animalia,Insecta,Lepidoptera,Cossidae,Morpheis,Morpheis xylotribus,,species
Achyra rantalis,204077,Insecta,Animalia,Insecta,Lepidoptera,Crambidae,Achyra,Achyra rantalis,,species
Argyria lacteella,128534,Insecta,Animalia,Insecta,Lepidoptera,Crambidae,Argyria,Argyria lacteella,,species
Diaphania elegans,501454,Insecta,Animalia,Insecta,Lepidoptera,Crambidae,Diaphania,Diaphania elegans,,species
Diaphania hyalinata,151769,Insecta,Animalia,Insecta,Lepidoptera,Crambidae,Diaphania,Diaphania hyalinata,Polilla de los Zapallos,species
Diaphania nitidalis,126218,Insecta,Animalia,Insecta,Lepidoptera,Crambidae,Diaphania,Diaphania nitidalis,Polilla de las cabalazas,species
Hellula rogatalis,210616,Insecta,Animalia,Insecta,Lepidoptera,Crambidae,Hellula,Hellula rogatalis,,species
Hymenia perspectalis,142995,Insecta,Animalia,Insecta,Lepidoptera,Crambidae,Hymenia,Hymenia perspectalis,Polilla Manchada de la Remolacha,species
Palpita flegia,311319,Insecta,Animalia,Insecta,Lepidoptera,Crambidae,Palpita,Palpita flegia,Polilla Blanca Satinada,species
Palpita quadristigmalis,207601,Insecta,Animalia,Insecta,Lepidoptera,Crambidae,Palpita,Palpita quadristigmalis,Polilla de cuatro puntos,species
Samea ecclesialis,318987,Insecta,Animalia,Insecta,Lepidoptera,Crambidae,Samea,Samea ecclesialis,Polilla Vitral,species
Samea multiplicalis,324645,Insecta,Animalia,Insecta,Lepidoptera,Crambidae,Samea,Samea multiplicalis,Polilla de Vitrales Pequeños,species
Sparagmia gonoptera,538527,Insecta,Animalia,Insecta,Lepidoptera,Crambidae,Sparagmia,Sparagmia gonoptera,,species
Syngamia florella,82175,Insecta,Animalia,Insecta,Lepidoptera,Crambidae,Syngamia,Syngamia florella,Polilla de flores de manchas naranjas,species
Aclytia heber,423804,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Aclytia,Aclytia heber,,species
Agaraea semivitrea,246111,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Agaraea,Agaraea semivitrea,,species
Anticarsia gemmatalis,213809,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Anticarsia,Anticarsia gemmatalis,Oruga azul del frijol,species
Ascalapha odorata,61503,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Ascalapha,Ascalapha odorata,Polilla Bruja,species
Bertholdia detracta,802986,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Bertholdia,Bertholdia detracta,,species
Biturix rectilinea,1021132,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Biturix,Biturix rectilinea,,species
Calodesma collaris,880988,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Calodesma,Calodesma collaris,,species
Cosmosoma auge,448279,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma auge,Polilla avispa escarlata,species
Ctenucha rubriceps,541510,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Ctenucha,Ctenucha rubriceps,,species
Cyanopepla jucunda,735574,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Cyanopepla,Cyanopepla jucunda,,species
Cyanopepla orbona,371048,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Cyanopepla,Cyanopepla orbona,,species
Dycladia lucetius,708442,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Dycladia,Dycladia lucetius,,species
Dysschema centenaria,790766,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Dysschema,Dysschema centenaria,,species
Dysschema sacrifica,415130,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Dysschema,Dysschema sacrifica,Polilla Tigre de las Cruces,species
Echeta minerva,1097893,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Echeta,Echeta minerva,,species
Euclera rubricincta,788144,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Euclera,Euclera rubricincta,,species
Eudesmia argentinensis,797478,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Eudesmia,Eudesmia argentinensis,,species
Eurata herrickii,821942,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Eurata,Eurata herrickii,,species
Eurata strigiventris,415132,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Eurata,Eurata strigiventris,,species
Halysidota ruscheweyhi,415133,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Halysidota,Halysidota ruscheweyhi,Oruga de Penachos,species
Hypercompe indecisa,465072,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Hypercompe,Hypercompe indecisa,Polilla Leopardo Gris,species
Idalus agastus,888352,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Idalus,Idalus agastus,,species
Macrocneme leucostigma,565334,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Macrocneme,Macrocneme leucostigma,,species
Melipotis bisinuata,915766,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis bisinuata,Polilla Triangular Sinuosa,species
Melipotis fasciolaris,244524,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis fasciolaris,Polilla triangular del mezquite,species
Paracles azollae,886327,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Paracles,Paracles azollae,,species
Paracles deserticola,549413,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Paracles,Paracles deserticola,,species
Paracles fusca,907843,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Paracles,Paracles fusca,,species
Paratype univitta,415135,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Paratype,Paratype univitta,,species
Phaloe cruenta,768378,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Phaloe,Phaloe cruenta,,species
Philoros affinis,602632,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Philoros,Philoros affinis,,species
Phoeniostacta haematabasis,1234307,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Phoeniostacta,Phoeniostacta haematabasis,,species
Ptichodis basilans,1098229,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Ptichodis,Ptichodis basilans,,species
Rhodorhipha fulminans,1095755,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Rhodorhipha,Rhodorhipha fulminans,,species
Rhynchopyga meisteri,877481,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Rhynchopyga,Rhynchopyga meisteri,,species
Uranophora jynx,957969,Insecta,Animalia,Insecta,Lepidoptera,Erebidae,Uranophora,Uranophora jynx,,species
Eudulophasia invaria,500533,Insecta,Animalia,Insecta,Lepidoptera,Geometridae,Eudulophasia,Eudulophasia invaria,,species
Heterusia quadruplicaria,1038188,Insecta,Animalia,Insecta,Lepidoptera,Geometridae,Heterusia,Heterusia quadruplicaria,,species
Iridopsis defectaria,222284,Insecta,Animalia,Insecta,Lepidoptera,Geometridae,Iridopsis,Iridopsis defectaria,Polilla gris de sombras pardas,species
Melanchroia aterea,528540,Insecta,Animalia,Insecta,Lepidoptera,Geometridae,Melanchroia,Melanchroia aterea,,species
Nemoria lixaria,225555,Insecta,Animalia,Insecta,Lepidoptera,Geometridae,Nemoria,Nemoria lixaria,,species
Pantherodes pardalaria,338563,Insecta,Animalia,Insecta,Lepidoptera,Geometridae,Pantherodes,Pantherodes pardalaria,Mariposa Leopardo,species
Phrygionis platinata,485199,Insecta,Animalia,Insecta,Lepidoptera,Geometridae,Phrygionis,Phrygionis platinata,,species
Synchlora frondaria,207924,Insecta,Animalia,Insecta,Lepidoptera,Geometridae,Synchlora,Synchlora frondaria,Polilla esmeralda del sur,species
Synchlora gerularia,372513,Insecta,Animalia,Insecta,Lepidoptera,Geometridae,Synchlora,Synchlora gerularia,,species
Antigonus liborius,871816,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Antigonus,Antigonus liborius,,species
Antigonus liborius areta,891166,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Antigonus,Antigonus liborius,,subspecies
Burnsius orcus,1038410,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Burnsius,Burnsius orcus,Ajedrezada Común,species
Burnsius orcynoides,1038411,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Burnsius,Burnsius orcynoides,Ajedrezada Menor,species
Callimormus rivera,808295,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Callimormus,Callimormus rivera,,species
Carrhenes canescens,148526,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Carrhenes,Carrhenes canescens,,species
Chioides catillus,321587,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Chioides,Chioides catillus,Cola larga de banda borrosa,species
Conga chydaea,257470,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Conga,Conga chydaea,Saltarina de Raya Oculta,species
Corticea immocerinus,803883,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Corticea,Corticea immocerinus,,species
Cymaenes odilia,793282,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Cymaenes,Cymaenes odilia,Hierbera Común,species
Eantis thraso,257707,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Eantis,Eantis thraso,Saltarina alas de hoz sureña,species
Epargyreus tmolis,244333,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Epargyreus,Epargyreus tmolis,Plateada Común,species
Erynnis funeralis,59188,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Erynnis,Erynnis funeralis,Saltarina de alas oscuras de manchas pálidas,species
Gorgythion begga,257724,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Gorgythion,Gorgythion begga,Saltarina variegada,species
Heliopetes omrina,372529,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Heliopetes,Heliopetes omrina,,species
Hylephila phyleus,50340,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus,Saltarina encendida,species
Lerodea eufala,59195,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Lerodea,Lerodea eufala,saltarina blanca nublada,species
Murgaria doryssus,1248743,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Murgaria,Murgaria doryssus,Saltarina de Cola Larga Blanca,species
Murgaria doryssus albicuspis,1248746,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Murgaria,Murgaria doryssus,,subspecies
Panoquina ocola,147931,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Panoquina,Panoquina ocola,Saltarina de ala larga café,species
Phocides polybius,257761,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Phocides,Phocides polybius,Saltarina de la guayaba,species
Polites vibex,179855,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Polites,Polites vibex,Saltarina remolino,species
Pseudosarbia phoenicicola,1044660,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Pseudosarbia,Pseudosarbia phoenicicola,,species
Pyrrhopyge charybdis,479915,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Pyrrhopyge,Pyrrhopyge charybdis,Mariposa Diablito,species
Pyrrhopyge charybdis charybdis,886195,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Pyrrhopyge,Pyrrhopyge charybdis,,subspecies
Quinta cannae,257559,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Quinta,Quinta cannae,Saltarina mimética,species
Spicauda procne,1154098,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Spicauda,Spicauda procne,Saltarina de Cola Larga Café,species
Spicauda simplicius,1245399,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Spicauda,Spicauda simplicius,Saltarina de Cola Larga de Llano,species
Spicauda teleus,1245401,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Spicauda,Spicauda teleus,Saltarina de cola larga de banda corta,species
Spicauda zagorus,1154099,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Spicauda,Spicauda zagorus,,species
Thespieus catochra,885266,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Thespieus,Thespieus catochra,,species
Thespieus jora,885267,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Thespieus,Thespieus jora,,species
Thespieus xarina,884257,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Thespieus,Thespieus xarina,,species
Thorybes dorantes,1245921,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Thorybes,Thorybes dorantes,Saltarina de Cola Larga común,species
Thorybes dorantes dorantes,1245922,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Thorybes,Thorybes dorantes,Saltarina de cola larga común,subspecies
Thorybes pylades,58469,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Thorybes,Thorybes pylades,Saltarina de Alas Nubosas Norteña,species
Urbanus proteus,67435,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Urbanus,Urbanus proteus,Saltarina de cola larga azul,species
Viola minor,877422,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Viola,Viola minor,Barrada Lilácea,species
Virga austrinus,706467,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Virga,Virga austrinus,,species
Xenophanes tryxus,143021,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Xenophanes,Xenophanes tryxus,Saltarina alas de celofán,species
Euglyphis lignosa,624977,Insecta,Animalia,Insecta,Lepidoptera,Lasiocampidae,Euglyphis,Euglyphis lignosa,,species
Labedera proxima,870066,Insecta,Animalia,Insecta,Lepidoptera,Lasiocampidae,Labedera,Labedera proxima,,species
Tolype innocens,1244528,Insecta,Animalia,Insecta,Lepidoptera,Lasiocampidae,Tolype,Tolype innocens,,species
Phobetron hipparchia,479975,Insecta,Animalia,Insecta,Lepidoptera,Limacodidae,Phobetron,Phobetron hipparchia,,species
Talima postica,1045843,Insecta,Animalia,Insecta,Lepidoptera,Limacodidae,Talima,Talima postica,,species
Arawacus binangula,885357,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Arawacus,Arawacus binangula,,species
Arawacus ellida,418030,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Arawacus,Arawacus ellida,,species
Arawacus separata,370821,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Arawacus,Arawacus separata,Cebrita Común,species
Arzecla nubilum,790772,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Arzecla,Arzecla nubilum,,species
Arzecla tucumanensis,907336,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Arzecla,Arzecla tucumanensis,,species
Atlides misma,774173,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Atlides,Atlides misma,,species
Badecla argentinensis,623618,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Badecla,Badecla argentinensis,,species
Badecla clarissa,623619,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Badecla,Badecla clarissa,,species
Calycopis caulonia,418031,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Calycopis,Calycopis caulonia,Frotadora Oscura Común,species
Chlorostrymon simaethis,205152,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Chlorostrymon,Chlorostrymon simaethis,Mariposa sedosa de banda blanca,species
Cyanophrys acaste,708383,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Cyanophrys,Cyanophrys acaste,,species
Cyanophrys remus,418032,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Cyanophrys,Cyanophrys remus,,species
Leptotes cassius,51534,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Leptotes,Leptotes cassius,Mariposa Blanquiazul,species
Ministrymon sanguinalis,601709,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Ministrymon,Ministrymon sanguinalis,,species
Nicolaea torris,706802,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Nicolaea,Nicolaea torris,,species
Rekoa malina,706223,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Rekoa,Rekoa malina,,species
Strephonota elika,857377,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Strephonota,Strephonota elika,,species
Strymon bazochii,196543,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Strymon,Strymon bazochii,Mariposa Sedosa de la Lantana,species
Strymon eurytulus,338665,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Strymon,Strymon eurytulus,Frotadora Común,species
Strymon lucena,710829,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Strymon,Strymon lucena,Frotadora Gris,species
Thereus cithonius,258254,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Thereus,Thereus cithonius,,species
Thereus ortalus,258257,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Thereus,Thereus ortalus,,species
Zizula cyna,130219,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Zizula,Zizula cyna,Mariposa azul con puntos negros,species
Megalopyge urens,889625,Insecta,Animalia,Insecta,Lepidoptera,Megalopygidae,Megalopyge,Megalopyge urens,,species
Agrotis gypaetina,877289,Insecta,Animalia,Insecta,Lepidoptera,Noctuidae,Agrotis,Agrotis gypaetina,,species
Anicla infecta,213631,Insecta,Animalia,Insecta,Lepidoptera,Noctuidae,Anicla,Anicla infecta,,species
Argyrosticta decumana,899785,Insecta,Animalia,Insecta,Lepidoptera,Noctuidae,Argyrosticta,Argyrosticta decumana,,species
Chlanidophora albicancellata,1236207,Insecta,Animalia,Insecta,Lepidoptera,Noctuidae,Chlanidophora,Chlanidophora albicancellata,,species
Chloridea virescens,509353,Insecta,Animalia,Insecta,Lepidoptera,Noctuidae,Chloridea,Chloridea virescens,Polilla del tabaco,species
Chrysodeixis includens,148908,Insecta,Animalia,Insecta,Lepidoptera,Noctuidae,Chrysodeixis,Chrysodeixis includens,Falso medidor de la soya,species
Clemira magnifica,1283422,Insecta,Animalia,Insecta,Lepidoptera,Noctuidae,Clemira,Clemira magnifica,,species
Cucullia argyrina,900713,Insecta,Animalia,Insecta,Lepidoptera,Noctuidae,Cucullia,Cucullia argyrina,,species
Emarginea percara,219050,Insecta,Animalia,Insecta,Lepidoptera,Noctuidae,Emarginea,Emarginea percara,Polilla camuflada,species
Megalographa bonaerensis,978527,Insecta,Animalia,Insecta,Lepidoptera,Noctuidae,Megalographa,Megalographa bonaerensis,,species
Mythimna adultera,1073968,Insecta,Animalia,Insecta,Lepidoptera,Noctuidae,Mythimna,Mythimna adultera,,species
Mythimna unipuncta,121183,Insecta,Animalia,Insecta,Lepidoptera,Noctuidae,Mythimna,Mythimna unipuncta,Polilla soldado de puntos blancos,species
Peridroma saucia,179339,Insecta,Animalia,Insecta,Lepidoptera,Noctuidae,Peridroma,Peridroma saucia,Palomilla trozadora,species
Rachiplusia nu,424092,Insecta,Animalia,Insecta,Lepidoptera,Noctuidae,Rachiplusia,Rachiplusia nu,Polilla Medidora,species
Spodoptera frugiperda,132468,Insecta,Animalia,Insecta,Lepidoptera,Noctuidae,Spodoptera,Spodoptera frugiperda,Gusano cogollero del maíz,species
Erbessa dominula,1234370,Insecta,Animalia,Insecta,Lepidoptera,Notodontidae,Erbessa,Erbessa dominula,,species
Josia mononeura,976570,Insecta,Animalia,Insecta,Lepidoptera,Notodontidae,Josia,Josia mononeura,,species
Phaeochlaena lampra,622628,Insecta,Animalia,Insecta,Lepidoptera,Notodontidae,Phaeochlaena,Phaeochlaena lampra,,species
Tecmessa annulipes,1146559,Insecta,Animalia,Insecta,Lepidoptera,Notodontidae,Tecmessa,Tecmessa annulipes,,species
Tecmessa rivera,1154393,Insecta,Animalia,Insecta,Lepidoptera,Notodontidae,Tecmessa,Tecmessa rivera,,species
Actinote melanisans,512387,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Actinote,Actinote melanisans,,species
Actinote parapheles,545147,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Actinote,Actinote parapheles,,species
Actinote pellenea,518677,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Actinote,Actinote pellenea,Perezosa Común,species
Actinote thalia pyrrha,886219,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Actinote,Actinote thalia,,subspecies
Adelpha syma,371351,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Adelpha,Adelpha syma,Almirante Menor,species
Adelpha thessalia,466273,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Adelpha,Adelpha thessalia,Almirante Común,species
Adelpha zea,705762,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Adelpha,Adelpha zea,,species
Anartia amathea,83652,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Anartia,Anartia amathea,Mariposa pavo real roja,species
Anartia amathea roeselia,578264,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Anartia,Anartia amathea,,subspecies
Anartia jatrophae,49761,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Anartia,Anartia jatrophae,Mariposa Pavoreal Blanca,species
Biblis hyperia,141752,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Biblis,Biblis hyperia,Mariposa de borde rojo,species
Blepolenis batea,625808,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Blepolenis,Blepolenis batea,,species
Brassolis astyra,625813,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Brassolis,Brassolis astyra,,species
Brassolis astyra astyra,886214,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Brassolis,Brassolis astyra,,subspecies
Brassolis sophorae,182482,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Brassolis,Brassolis sophorae,,species
Cissia phronius,899062,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Cissia,Cissia phronius,Ocelada Común,species
