scientific_name,taxon_id,iconic_taxon_name,kingdom,class,order,family,genus,species,common_name,taxon_rank
Calomys laucha,45060,Mammalia,Animalia,Mammalia,Rodentia,Cricetidae,Calomys,Calomys laucha,Laucha de campo,species
Holochilus brasiliensis,45009,Mammalia,Animalia,Mammalia,Rodentia,Cricetidae,Holochilus,Holochilus brasiliensis,Rata Colorada,species
Lundomys molitor,74529,Mammalia,Animalia,Mammalia,Rodentia,Cricetidae,Lundomys,Lundomys molitor,,species
Oligoryzomys delticola,44830,Mammalia,Animalia,Mammalia,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys delticola,,species
Oligoryzomys nigripes,44822,Mammalia,Animalia,Mammalia,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys nigripes,Colilargo isleño,species
Oxymycterus josei,74828,Mammalia,Animalia,Mammalia,Rodentia,Cricetidae,Oxymycterus,Oxymycterus josei,,species
Oxymycterus nasutus,44496,Mammalia,Animalia,Mammalia,Rodentia,Cricetidae,Oxymycterus,Oxymycterus nasutus,,species
Reithrodon typicus,75007,Mammalia,Animalia,Mammalia,Rodentia,Cricetidae,Reithrodon,Reithrodon typicus,Rata conejo,species
Scapteromys tumidus,45768,Mammalia,Animalia,Mammalia,Rodentia,Cricetidae,Scapteromys,Scapteromys tumidus,,species
Wilfredomys oenax,45754,Mammalia,Animalia,Mammalia,Rodentia,Cricetidae,Wilfredomys,Wilfredomys oenax,,species
Ctenomys pearsoni,45895,Mammalia,Animalia,Mammalia,Rodentia,Ctenomyidae,Ctenomys,Ctenomys pearsoni,Tuco-tuco de Pearson,species
Ctenomys rionegrensis,74250,Mammalia,Animalia,Mammalia,Rodentia,Ctenomyidae,Ctenomys,Ctenomys rionegrensis,Tuco-tuco de Río Negro,species
Ctenomys torquatus,45891,Mammalia,Animalia,Mammalia,Rodentia,Ctenomyidae,Ctenomys,Ctenomys torquatus,,species
Cuniculus paca,74257,Mammalia,Animalia,Mammalia,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,Paca,species
Myocastor coypus,43997,Mammalia,Animalia,Mammalia,Rodentia,Echimyidae,Myocastor,Myocastor coypus,Coipú,species
Coendou spinosus,552456,Mammalia,Animalia,Mammalia,Rodentia,Erethizontidae,Coendou,Coendou spinosus,Coendú,species
Mus musculus,44705,Mammalia,Animalia,Mammalia,Rodentia,Muridae,Mus,Mus musculus,Ratón casero eurasiático,species
Rattus norvegicus,44576,Mammalia,Animalia,Mammalia,Rodentia,Muridae,Rattus,Rattus norvegicus,Rata gris asiática,species
Rattus rattus,44575,Mammalia,Animalia,Mammalia,Rodentia,Muridae,Rattus,Rattus rattus,Rata negra,species
Amphinome rostrata,379938,Animalia,Animalia,Polychaeta,Amphinomida,Amphinomidae,Amphinome,Amphinome rostrata,,species
Caiman latirostris,116518,Reptilia,Animalia,Reptilia,Crocodylia,Alligatoridae,Caiman,Caiman latirostris,Yacaré overo,species
Amphisbaena darwinii,539252,Reptilia,Animalia,Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena darwinii,Vibora Ciega,species
Amphisbaena kingii,31747,Reptilia,Animalia,Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena kingii,Anfisbena de quilla,species
Amphisbaena munoai,31823,Reptilia,Animalia,Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena munoai,,species
Boiruna maculata,95866,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Boiruna,Boiruna maculata,Musurana negra,species
Calamodontophis paucidens,27425,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Calamodontophis,Calamodontophis paucidens,,species
Chironius gouveai,1129172,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Chironius,Chironius gouveai,,species
Dipsas turgida,797653,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Dipsas,Dipsas turgida,,species
Erythrolamprus almadensis,539035,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Erythrolamprus,Erythrolamprus almadensis,,species
Erythrolamprus jaegeri,539033,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Erythrolamprus,Erythrolamprus jaegeri,Culebra verde de vientre rojo,species
Erythrolamprus jaegeri coralliventris,539042,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Erythrolamprus,Erythrolamprus jaegeri,,subspecies
Erythrolamprus miliaris,539689,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Erythrolamprus,Erythrolamprus miliaris,,species
Erythrolamprus poecilogyrus,539693,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Erythrolamprus,Erythrolamprus poecilogyrus,Culebra verde y amarilla,species
Erythrolamprus poecilogyrus sublineatus,540416,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Erythrolamprus,Erythrolamprus poecilogyrus,,subspecies
Erythrolamprus semiaureus,539697,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Erythrolamprus,Erythrolamprus semiaureus,Culebra parda,species
Helicops infrataeniatus,102402,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Helicops,Helicops infrataeniatus,Culebra de los esteros,species
Lygophis anomalus,104905,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Lygophis,Lygophis anomalus,Culebra de líneas amarillas,species
Oxyrhopus rhombifer,29153,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Oxyrhopus,Oxyrhopus rhombifer,Falsa coral,species
Oxyrhopus rhombifer rhombifer,115898,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Oxyrhopus,Oxyrhopus rhombifer,,subspecies
Paraphimophis rusticus,539045,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Paraphimophis,Paraphimophis rusticus,Musurana marrón,species
Phalotris lemniscatus,109233,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Phalotris,Phalotris lemniscatus,,species
Philodryas aestiva,146349,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Philodryas,Philodryas aestiva,Culebra esmeralda,species
Philodryas aestiva subcarinata,540481,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Philodryas,Philodryas aestiva,,subspecies
Philodryas agassizii,1250059,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Philodryas,Philodryas agassizii,,species
Philodryas olfersii,29105,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Philodryas,Philodryas olfersii,,species
Philodryas olfersii olfersii,29106,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Philodryas,Philodryas olfersii,,subspecies
Philodryas patagoniensis,1250061,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Philodryas,Philodryas patagoniensis,Culebra del Pastizal,species
Psomophis obtusus,28875,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Psomophis,Psomophis obtusus,Culebra Castaña de Vientre Rojo,species
Taeniophallus occipitalis,28530,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Taeniophallus,Taeniophallus occipitalis,,species
Taeniophallus poecilopogon,28529,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Taeniophallus,Taeniophallus poecilopogon,,species
Tantilla melanocephala,28498,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Tantilla,Tantilla melanocephala,Culebra de cabeza negra,species
Thamnodynastes hypoconia,114000,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Thamnodynastes,Thamnodynastes hypoconia,,species
Thamnodynastes strigatus,28428,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Thamnodynastes,Thamnodynastes strigatus,,species
Tomodon ocellatus,28302,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Tomodon,Tomodon ocellatus,Falsa Crucera,species
Xenodon dorbignyi,146537,Reptilia,Animalia,Reptilia,Squamata,Colubridae,Xenodon,Xenodon dorbignyi,falsa yarará de hocico ñato,species
Ophiodes intermedius,107646,Reptilia,Animalia,Reptilia,Squamata,Diploglossidae,Ophiodes,Ophiodes intermedius,Viborita de bigotes,species
Ophiodes striatus,107647,Reptilia,Animalia,Reptilia,Squamata,Diploglossidae,Ophiodes,Ophiodes striatus,Víbora de cristal,species
Ophiodes vertebralis,31996,Reptilia,Animalia,Reptilia,Squamata,Diploglossidae,Ophiodes,Ophiodes vertebralis,Viborita de cristal,species
Micrurus altirostris,105866,Reptilia,Animalia,Reptilia,Squamata,Elapidae,Micrurus,Micrurus altirostris,Coralillo uruguaya,species
Hemidactylus mabouia,68492,Reptilia,Animalia,Reptilia,Squamata,Gekkonidae,Hemidactylus,Hemidactylus mabouia,Geco casero tropical,species
Cercosaura schreibersii,34763,Reptilia,Animalia,Reptilia,Squamata,Gymnophthalmidae,Cercosaura,Cercosaura schreibersii,Lagartija negra,species
Anisolepis undulatus,73605,Reptilia,Animalia,Reptilia,Squamata,Leiosauridae,Anisolepis,Anisolepis undulatus,Camaleoncito estriado,species
Epictia munoai,32480,Reptilia,Animalia,Reptilia,Squamata,Leptotyphlopidae,Epictia,Epictia munoai,culebra ciega oriental,species
Liolaemus occipitalis,39160,Reptilia,Animalia,Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus occipitalis,,species
Liolaemus wiegmannii,39101,Reptilia,Animalia,Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus wiegmannii,Lagartija de Wiegmann,species
Homonota uruguayensis,34406,Reptilia,Animalia,Reptilia,Squamata,Phyllodactylidae,Homonota,Homonota uruguayensis,,species
Tarentola mauritanica,33602,Reptilia,Animalia,Reptilia,Squamata,Phyllodactylidae,Tarentola,Tarentola mauritanica,Salamanquesa Común,species
Aspronema dorsivittatum,539378,Reptilia,Animalia,Reptilia,Squamata,Scincidae,Aspronema,Aspronema dorsivittatum,Lagartija de las cortaderas,species
Contomastix lacertoides,964780,Reptilia,Animalia,Reptilia,Squamata,Teiidae,Contomastix,Contomastix lacertoides,Lagartija del pedregal serrano,species
Salvator merianae,318758,Reptilia,Animalia,Reptilia,Squamata,Teiidae,Salvator,Salvator merianae,Lagarto Overo,species
Teius oculatus,113828,Reptilia,Animalia,Reptilia,Squamata,Teiidae,Teius,Teius oculatus,Lagartija verde común,species
Tropidurus torquatus,38961,Reptilia,Animalia,Reptilia,Squamata,Tropiduridae,Tropidurus,Tropidurus torquatus,Lagarto Trepador Oriental,species
Bothrops alternatus,539037,Reptilia,Animalia,Reptilia,Squamata,Viperidae,Bothrops,Bothrops alternatus,Crucera,species
Bothrops pubescens,539421,Reptilia,Animalia,Reptilia,Squamata,Viperidae,Bothrops,Bothrops pubescens,Yara,species
Acanthochelys spixii,39611,Reptilia,Animalia,Reptilia,Testudines,Chelidae,Acanthochelys,Acanthochelys spixii,Tortuga canaleta mesopotámica,species
Hydromedusa tectifera,39633,Reptilia,Animalia,Reptilia,Testudines,Chelidae,Hydromedusa,Hydromedusa tectifera,Tortuga cuello de serpiente,species
Phrynops hilarii,39626,Reptilia,Animalia,Reptilia,Testudines,Chelidae,Phrynops,Phrynops hilarii,Tortuga de laguna,species
Phrynops williamsi,39619,Reptilia,Animalia,Reptilia,Testudines,Chelidae,Phrynops,Phrynops williamsi,Tortuga herradura,species
Caretta caretta,39665,Reptilia,Animalia,Reptilia,Testudines,Cheloniidae,Caretta,Caretta caretta,Tortuga caguama,species
Chelonia mydas,39659,Reptilia,Animalia,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Tortuga verde,species
Dermochelys coriacea,39677,Reptilia,Animalia,Reptilia,Testudines,Dermochelyidae,Dermochelys,Dermochelys coriacea,Tortuga Laúd,species
Trachemys dorbigni,39797,Reptilia,Animalia,Reptilia,Testudines,Emydidae,Trachemys,Trachemys dorbigni,Morrocoyo,species
Lychnorhiza lucerna,706397,Animalia,Animalia,Scyphozoa,Rhizostomeae,Lychnorhizidae,Lychnorhiza,Lychnorhiza lucerna,,species
Chrysaora lactea,706396,Animalia,Animalia,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora lactea,,species
Bipalium kewense,64221,Animalia,Animalia,,Tricladida,Geoplanidae,Bipalium,Bipalium kewense,Gusano aplanado cabeza de martillo,species
Obama nungara,531602,Animalia,Animalia,,Tricladida,Geoplanidae,Obama,Obama nungara,,species
Winsoria bipatria,970716,Animalia,Animalia,,Tricladida,Geoplanidae,Winsoria,Winsoria bipatria,,species
Coscinodiscus centralis,424384,Chromista,Chromista,Bacillariophyceae,Coscinodiscales,Coscinodiscaceae,Coscinodiscus,Coscinodiscus centralis,,species
Colpomenia sinuosa,328391,Chromista,Chromista,Phaeophyceae,Ectocarpales,Scytosiphonaceae,Colpomenia,Colpomenia sinuosa,,species
Scytosiphon lomentaria,182932,Chromista,Chromista,Phaeophyceae,Ectocarpales,Scytosiphonaceae,Scytosiphon,Scytosiphon lomentaria,,species
Agaricus arvensis,58699,Fungi,Fungi,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus arvensis,Bola de nieve,species
Agaricus campestris,143563,Fungi,Fungi,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus campestris,champiñón de prado,species
Agaricus xanthodermus,118394,Fungi,Fungi,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus xanthodermus,Champiñón amarillo,species
Chlorophyllum hortense,179126,Fungi,Fungi,Agaricomycetes,Agaricales,Agaricaceae,Chlorophyllum,Chlorophyllum hortense,,species
Chlorophyllum molybdites,117308,Fungi,Fungi,Agaricomycetes,Agaricales,Agaricaceae,Chlorophyllum,Chlorophyllum molybdites,Falsa sombrilla,species
Chlorophyllum rhacodes,56535,Fungi,Fungi,Agaricomycetes,Agaricales,Agaricaceae,Chlorophyllum,Chlorophyllum rhacodes,,species
Leucoagaricus leucothites,179125,Fungi,Fungi,Agaricomycetes,Agaricales,Agaricaceae,Leucoagaricus,Leucoagaricus leucothites,Enano blanco,species
Leucocoprinus fragilissimus,202380,Fungi,Fungi,Agaricomycetes,Agaricales,Agaricaceae,Leucocoprinus,Leucocoprinus fragilissimus,Sombrilla amarilla,species
Macrolepiota bonaerensis,986074,Fungi,Fungi,Agaricomycetes,Agaricales,Agaricaceae,Macrolepiota,Macrolepiota bonaerensis,,species
Macrolepiota kerandi,986076,Fungi,Fungi,Agaricomycetes,Agaricales,Agaricaceae,Macrolepiota,Macrolepiota kerandi,,species
Amanita citrina,63271,Fungi,Fungi,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita citrina,,species
Amanita muscaria,48715,Fungi,Fungi,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita muscaria,hongo matamoscas,species
Amanita phalloides,52135,Fungi,Fungi,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita phalloides,,species
Amanita foetens,623315,Fungi,Fungi,Agaricomycetes,Agaricales,Amanitaceae,Saproamanita,Amanita foetens,Amanita algodonosa,species
Clitocybe brunneocephala,208113,Fungi,Fungi,Agaricomycetes,Agaricales,Clitocybaceae,Clitocybe,Clitocybe brunneocephala,,species
Clitocybe fragrans,118370,Fungi,Fungi,Agaricomycetes,Agaricales,Clitocybaceae,Clitocybe,Clitocybe fragrans,Clitocibe fragante,species
Lepista nuda,351380,Fungi,Fungi,Agaricomycetes,Agaricales,Clitocybaceae,Lepista,Lepista nuda,Pie azul,species
Lepista sordida,332507,Fungi,Fungi,Agaricomycetes,Agaricales,Clitocybaceae,Lepista,Lepista sordida,,species
Coprinus comatus,47392,Fungi,Fungi,Agaricomycetes,Agaricales,Coprinaceae,Coprinus,Coprinus comatus,Matacandil,species
Panaeolus antillarum,348989,Fungi,Fungi,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,Panaeolus antillarum,Hongo variegado norteamericano,species
Panaeolus papilionaceus,118263,Fungi,Fungi,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,Panaeolus papilionaceus,,species
Laccaria laccata,63236,Fungi,Fungi,Agaricomycetes,Agaricales,Hydnangiaceae,Laccaria,Laccaria laccata,agrito,species
Cora pavonia,1029593,Fungi,Fungi,Agaricomycetes,Agaricales,Hygrophoraceae,Cora,Cora pavonia,,species
Agrocybe pediades,118393,Fungi,Fungi,Agaricomycetes,Agaricales,Hymenogastraceae,Agrocybe,Agrocybe pediades,Hongo gorra de campo,species
Deconica coprophila,528643,Fungi,Fungi,Agaricomycetes,Agaricales,Hymenogastraceae,Deconica,Deconica coprophila,Hongos del excremento,species
Gymnopilus fulvosquamulosus,553728,Fungi,Fungi,Agaricomycetes,Agaricales,Hymenogastraceae,Gymnopilus,Gymnopilus fulvosquamulosus,,species
Gymnopilus junonius,83196,Fungi,Fungi,Agaricomycetes,Agaricales,Hymenogastraceae,Gymnopilus,Gymnopilus junonius,Hongo de la Risa,species
Gymnopilus sapineus,118302,Fungi,Fungi,Agaricomycetes,Agaricales,Hymenogastraceae,Gymnopilus,Gymnopilus sapineus,,species
Psilocybe cubensis,328244,Fungi,Fungi,Agaricomycetes,Agaricales,Hymenogastraceae,Psilocybe,Psilocybe cubensis,San Isidro,species
Apioperdon pyriforme,972793,Fungi,Fungi,Agaricomycetes,Agaricales,Lycoperdaceae,Apioperdon,Apioperdon pyriforme,hongo pera,species
Calvatia cyathiformis,153296,Fungi,Fungi,Agaricomycetes,Agaricales,Lycoperdaceae,Calvatia,Calvatia cyathiformis,Patarata,species
Calvatia pachyderma,128579,Fungi,Fungi,Agaricomycetes,Agaricales,Lycoperdaceae,Calvatia,Calvatia pachyderma,,species
Lycoperdon curtisii,121715,Fungi,Fungi,Agaricomycetes,Agaricales,Lycoperdaceae,Lycoperdon,Lycoperdon curtisii,,species
Lycoperdon marginatum,151795,Fungi,Fungi,Agaricomycetes,Agaricales,Lycoperdaceae,Lycoperdon,Lycoperdon marginatum,,species
Lycoperdon perlatum,48443,Fungi,Fungi,Agaricomycetes,Agaricales,Lycoperdaceae,Lycoperdon,Lycoperdon perlatum,Pedo de coyote,species
Lycoperdon umbrinum,118139,Fungi,Fungi,Agaricomycetes,Agaricales,Lycoperdaceae,Lycoperdon,Lycoperdon umbrinum,,species
Mycena alcalina,179707,Fungi,Fungi,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Mycena alcalina,,species
Cyathus stercoreus,120037,Fungi,Fungi,Agaricomycetes,Agaricales,Nidulariaceae,Cyathus,Cyathus stercoreus,Hongo nido de pájaro,species
Cyptotrama asprata,179194,Fungi,Fungi,Agaricomycetes,Agaricales,Physalacriaceae,Cyptotrama,Cyptotrama asprata,,species
Oudemansiella canarii,351659,Fungi,Fungi,Agaricomycetes,Agaricales,Physalacriaceae,Oudemansiella,Oudemansiella canarii,,species
Oudemansiella cubensis,867821,Fungi,Fungi,Agaricomycetes,Agaricales,Physalacriaceae,Oudemansiella,Oudemansiella cubensis,,species
Pleurotus djamor,328233,Fungi,Fungi,Agaricomycetes,Agaricales,Pleurotaceae,Pleurotus,Pleurotus djamor,Seta rosa,species
Candolleomyces candolleanus,1179954,Fungi,Fungi,Agaricomycetes,Agaricales,Psathyrellaceae,Candolleomyces,Candolleomyces candolleanus,,species
Coprinellus disseminatus,56314,Fungi,Fungi,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,Coprinellus disseminatus,Sombrillitas,species
Coprinellus micaceus,56318,Fungi,Fungi,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,Coprinellus micaceus,Tapón de tinta brillante,species
Coprinopsis atramentaria,48521,Fungi,Fungi,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Coprinopsis atramentaria,Hongo entintado,species
Schizophyllum commune,54573,Fungi,Fungi,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,Nanacate,species
Hypholoma fasciculare,48767,Fungi,Fungi,Agaricomycetes,Agaricales,Strophariaceae,Hypholoma,Hypholoma fasciculare,Hongo azufroso,species
Hypholoma puiggarii,710425,Fungi,Fungi,Agaricomycetes,Agaricales,Strophariaceae,Hypholoma,Hypholoma puiggarii,,species
Leratiomyces ceres,121217,Fungi,Fungi,Agaricomycetes,Agaricales,Strophariaceae,Leratiomyces,Leratiomyces ceres,Hongo cabeza roja,species
Tricholoma equestre,118215,Fungi,Fungi,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma,Tricholoma equestre,Hongo canario,species
Plicaturopsis crispa,55565,Fungi,Fungi,Agaricomycetes,Amylocorticiales,Amylocorticiaceae,Plicaturopsis,Plicaturopsis crispa,,species
Auricularia auricula-judae,50813,Fungi,Fungi,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,Auricularia auricula-judae,Oreja de Judas,species
Auricularia fuscosuccinea,328246,Fungi,Fungi,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,Auricularia fuscosuccinea,Oreja de Chancho,species
Boletus edulis,48701,Fungi,Fungi,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,Hongo cemita rey,species
Pisolithus arhizus,179044,Fungi,Fungi,Agaricomycetes,Boletales,Pisolithaceae,Pisolithus,Pisolithus arhizus,,species
Scleroderma cepa,118147,Fungi,Fungi,Agaricomycetes,Boletales,Sclerodermataceae,Scleroderma,Scleroderma cepa,Hongo bola de tierra,species
Scleroderma citrinum,55927,Fungi,Fungi,Agaricomycetes,Boletales,Sclerodermataceae,Scleroderma,Scleroderma citrinum,,species
Suillus granulatus,179065,Fungi,Fungi,Agaricomycetes,Boletales,Suillaceae,Suillus,Suillus granulatus,Panza babosa,species
Suillus luteus,53488,Fungi,Fungi,Agaricomycetes,Boletales,Suillaceae,Suillus,Suillus luteus,,species
Clavulina coralloides,63260,Fungi,Fungi,Agaricomycetes,Cantharellales,Clavulinaceae,Clavulina,Clavulina coralloides,,species
Geastrum saccatum,63557,Fungi,Fungi,Agaricomycetes,Geastrales,Geastraceae,Geastrum,Geastrum saccatum,Estrella de la Tierra,species
Geastrum triplex,63076,Fungi,Fungi,Agaricomycetes,Geastrales,Geastraceae,Geastrum,Geastrum triplex,estrella de tierra,species
Myriostoma calongei,881059,Fungi,Fungi,Agaricomycetes,Geastrales,Geastraceae,Myriostoma,Myriostoma calongei,,species
Ramaria toxica,714349,Fungi,Fungi,Agaricomycetes,Gomphales,Gomphaceae,Ramaria,Ramaria toxica,,species
Inonotus hispidus,194483,Fungi,Fungi,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,Inonotus,Inonotus hispidus,,species
Aseroe rubra,381310,Fungi,Fungi,Agaricomycetes,Phallales,Phallaceae,Aseroe,Aseroe rubra,,species
Clathrus transvaalensis,700613,Fungi,Fungi,Agaricomycetes,Phallales,Phallaceae,Clathrus,Clathrus transvaalensis,,species
Lysurus cruciatus,351442,Fungi,Fungi,Agaricomycetes,Phallales,Phallaceae,Lysurus,Lysurus cruciatus,,species
Lysurus periphragmoides,338070,Fungi,Fungi,Agaricomycetes,Phallales,Phallaceae,Lysurus,Lysurus periphragmoides,,species
Phallus campanulatus,1061550,Fungi,Fungi,Agaricomycetes,Phallales,Phallaceae,Phallus,Phallus campanulatus,,species
Phallus granulosodenticulatus,1043539,Fungi,Fungi,Agaricomycetes,Phallales,Phallaceae,Phallus,Phallus granulosodenticulatus,,species
Tyromyces chioneus,130946,Fungi,Fungi,Agaricomycetes,Polyporales,Incrustoporiaceae,Tyromyces,Tyromyces chioneus,,species
Hydnopolyporus fimbriatus,351035,Fungi,Fungi,Agaricomycetes,Polyporales,Irpicaceae,Hydnopolyporus,Hydnopolyporus fimbriatus,,species
Hydnopolyporus palmatus,337372,Fungi,Fungi,Agaricomycetes,Polyporales,Irpicaceae,Hydnopolyporus,Hydnopolyporus palmatus,,species
Irpex lacteus,130910,Fungi,Fungi,Agaricomycetes,Polyporales,Irpicaceae,Irpex,Irpex lacteus,Irpex,species
Laetiporus conifericola,118057,Fungi,Fungi,Agaricomycetes,Polyporales,Laetiporaceae,Laetiporus,Laetiporus conifericola,,species
Phaeolus schweinitzii,118084,Fungi,Fungi,Agaricomycetes,Polyporales,Laetiporaceae,Phaeolus,Phaeolus schweinitzii,,species
Cymatoderma elegans,355964,Fungi,Fungi,Agaricomycetes,Polyporales,Panaceae,Cymatoderma,Cymatoderma elegans,,species
Phlebiopsis crassa,851949,Fungi,Fungi,Agaricomycetes,Polyporales,Phanerochaetaceae,Phlebiopsis,Phlebiopsis crassa,,species
Fomes fomentarius,127510,Fungi,Fungi,Agaricomycetes,Polyporales,Polyporaceae,Fomes,Fomes fomentarius,Hongo agarico Yesca,species
Ganoderma applanatum,48473,Fungi,Fungi,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma applanatum,Hongo del Artista,species
Ganoderma lucidum,125932,Fungi,Fungi,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma lucidum,Hongo Reishi,species
Ganoderma polychromum,479943,Fungi,Fungi,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma polychromum,,species
Lentinus crinitus,202421,Fungi,Fungi,Agaricomycetes,Polyporales,Polyporaceae,Lentinus,Lentinus crinitus,Sombrerito,species
Phaeotrametes decipiens,704452,Fungi,Fungi,Agaricomycetes,Polyporales,Polyporaceae,Phaeotrametes,Phaeotrametes decipiens,,species
Trametes coccinea,974661,Fungi,Fungi,Agaricomycetes,Polyporales,Polyporaceae,Trametes,Trametes coccinea,Yesquero bermellón,species
Trametes sanguinea,974664,Fungi,Fungi,Agaricomycetes,Polyporales,Polyporaceae,Trametes,Trametes sanguinea,Hongo de repisa naranja,species
Trametes trogii,332687,Fungi,Fungi,Agaricomycetes,Polyporales,Polyporaceae,Trametes,Trametes trogii,,species
Trametes villosa,328309,Fungi,Fungi,Agaricomycetes,Polyporales,Polyporaceae,Trametes,Trametes villosa,,species
Lactarius deliciosus,155197,Fungi,Fungi,Agaricomycetes,Russulales,Russulaceae,Lactarius,Lactarius deliciosus,enchilado,species
Lactarius rufus,118223,Fungi,Fungi,Agaricomycetes,Russulales,Russulaceae,Lactarius,Lactarius rufus,,species
Lactifluus hygrophoroides,351320,Fungi,Fungi,Agaricomycetes,Russulales,Russulaceae,Lactifluus,Lactifluus hygrophoroides,,species
Russula amethystina,606192,Fungi,Fungi,Agaricomycetes,Russulales,Russulaceae,Russula,Russula amethystina,,species
Russula amoenolens,62725,Fungi,Fungi,Agaricomycetes,Russulales,Russulaceae,Russula,Russula amoenolens,,species
Russula drimeia,352280,Fungi,Fungi,Agaricomycetes,Russulales,Russulaceae,Russula,Russula drimeia,,species
Russula xerampelina,154875,Fungi,Fungi,Agaricomycetes,Russulales,Russulaceae,Russula,Russula xerampelina,Rúsula Vinosa,species
Stereum versicolor,468027,Fungi,Fungi,Agaricomycetes,Russulales,Stereaceae,Stereum,Stereum versicolor,,species
Herpothallon rubrocinctum,464189,Fungi,Fungi,Arthoniomycetes,Arthoniales,Arthoniaceae,Herpothallon,Herpothallon rubrocinctum,Liquen de navidad,species
Dacryopinax spathularia,143313,Fungi,Fungi,Dacrymycetes,Dacrymycetales,Dacrymycetaceae,Dacryopinax,Dacryopinax spathularia,Hongo gelatina naranja,species
Physcia stellaris,155090,Fungi,Fungi,Lecanoromycetes,Caliciales,Physciaceae,Physcia,Physcia stellaris,Liquen de roseta,species
Candelariella vitellina,182455,Fungi,Fungi,Lecanoromycetes,Candelariales,Candelariaceae,Candelariella,Candelariella vitellina,,species
Flavoparmelia caperata,117943,Fungi,Fungi,Lecanoromycetes,Lecanorales,Parmeliaceae,Flavoparmelia,Flavoparmelia caperata,Liquen escudo verde,species
Parmotrema abnuens,1146426,Fungi,Fungi,Lecanoromycetes,Lecanorales,Parmeliaceae,Parmotrema,Parmotrema abnuens,,species
Parmotrema hypotropum,155091,Fungi,Fungi,Lecanoromycetes,Lecanorales,Parmeliaceae,Parmotrema,Parmotrema hypotropum,,species
Parmotrema reticulatum,117892,Fungi,Fungi,Lecanoromycetes,Lecanorales,Parmeliaceae,Parmotrema,Parmotrema reticulatum,,species
